Date,Week,Advertiser,Channel,Channel / Tactic,Country,Currency,Website,Tactic,Brand,Booked Impressions,Clicks,Commissions (Local),Commissions (USD),Impressions,Media Cost (Local),Media Cost (USD),Net Items,New Users,Orders,Orders/Click,Quantity,Revenue (Local),Revenue (USD),Sales (Local),Sales (USD),Sessions,Transactions,Video Completions,Video Plays
2017-08-14,2017-08-13,Brand A - US,Display,Display - Equity,US,USD,Exponential,Equity,Brand A,71245.68,1461.0,,,353214.0,1403.08,1403.08,,274.0,,,,0.0,0.0,,,354.0,0.0,14041.0,17510.0
2017-08-14,2017-08-13,Brand A - US,Display,Display - Equity,US,USD,GQ,Equity,Brand A,0.0,64.0,,,52194.0,0.0,0.0,,34.0,,,,0.0,0.0,,,41.0,0.0,0.0,0.0
2017-08-14,2017-08-13,Brand A - US,Display,Display - Equity,US,USD,QuantCast,Equity,Brand A,92790.76,1096.0,,,310693.0,1598.15,1598.15,,352.0,,,,0.0,0.0,,,425.0,0.0,28856.0,37623.0
2017-08-14,2017-08-13,Brand A - US,Display,Display - Equity,US,USD,Refinery29.com,Equity,Brand A,0.0,90.0,,,73249.0,0.0,0.0,,40.0,,,,0.0,0.0,,,42.0,0.0,0.0,0.0
2017-08-14,2017-08-13,Brand A - US,Display,Display - Equity,US,USD,Who What Wear,Equity,Brand A,0.0,28.0,,,44511.0,0.0,0.0,,14.0,,,,0.0,0.0,,,18.0,0.0,0.0,0.0
2017-08-14,2017-08-13,Brand A - US,Display,Display - Remarketing,US,USD,Criteo,Remarketing,Brand A,,5527.0,,,853239.0,3613.05,3613.05,,153.0,,,,3191.61,3191.61,,,5519.0,56.0,,
2017-08-14,2017-08-13,Brand A - US,Paid Search,Brand - Paid Search,US,USD,Bing,Brand,Brand A,,879.0,,,3736.0,235.18,235.18,,488.0,,,,1143.87,1143.87,,,880.0,18.0,,
2017-08-14,2017-08-13,Brand A - US,Paid Search,Brand - Paid Search,US,USD,Yahoo,Brand,Brand A,,446.0,,,3007.0,101.46,101.46,,221.0,,,,580.15,580.15,,,459.0,10.0,,
2017-08-14,2017-08-13,Brand A - US,Paid Search,PLA - Paid Search,US,USD,Bing,PLA,Brand A,,,,,,,0.0,,1.0,,,,0.0,0.0,,,4.0,0.0,,
2017-08-14,2017-08-13,Brand A - US,Social,Social - Equity,US,USD,Facebook,Equity,Brand A,,2243.0,,,180784.0,629.49,629.49,,1005.0,,,,125.0,125.0,,,1485.0,1.0,,
2017-08-14,2017-08-13,Brand A - US,Social,Social - Equity,US,USD,Instagram,Equity,Brand A,,11.0,,,4712.0,0.0,0.0,,,,,,,0.0,,,,,,
2017-08-14,2017-08-13,Brand A - US,Social,Social - Equity,US,USD,Instagram,Equity,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,2.0,0.0,,
2017-08-14,2017-08-13,Brand A - US,Social,Social - Remarketing,US,USD,Facebook,Remarketing,Brand A,,3719.0,,,107618.0,1010.47,1010.47,,882.0,,,,1628.14,1628.14,,,4131.0,32.0,,
2017-08-14,2017-08-13,Brand A Brand CA,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand A,,8134.0,,,23444.0,643.14,476.4,,3893.0,,,,5702.24,4223.88,,,8927.0,74.0,,
2017-08-14,2017-08-13,Brand A Brand US,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand A,,15449.0,,,61635.0,1211.24,1211.24,,8734.0,,,,17265.75,17265.75,,,17872.0,236.0,,
2017-08-14,2017-08-13,Brand A Nonbrand CA,Paid Search,Paid Search - Unbranded,CA,CAD,Adwords,Unbranded,Brand A,,616.0,,,77947.0,336.58,249.32,,389.0,,,,32.5,24.07,,,539.0,1.0,,
2017-08-14,2017-08-13,Brand A Nonbrand US,Paid Search,Paid Search - Unbranded,US,USD,Adwords,Unbranded,Brand A,,322.0,,,13446.0,452.66,452.66,,66.0,,,,154.98,154.98,,,455.0,2.0,,
2017-08-14,2017-08-13,Brand A Shopping CA,Paid Search,Paid Search - PLA,CA,CAD,Adwords,PLA,Brand A,,2064.0,,,172240.0,2851.39,2112.14,,936.0,,,,1219.7,903.48,,,2023.0,15.0,,
2017-08-14,2017-08-13,Brand A Shopping US,Paid Search,Paid Search - PLA,US,USD,Adwords,PLA,Brand A,,8544.0,,,914234.0,3993.46,3993.46,,4698.0,,,,7179.11,7179.11,,,9062.0,121.0,,
2017-08-14,2017-08-13,Brand B - CA EN,Social,Social - Remarketing,CA,CAD,Facebook,Remarketing,Brand B,,,,,,,,,235.0,,,,1089.87,807.31,,,916.0,20.0,,
2017-08-14,2017-08-13,Brand B CA,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand B,,4585.0,,,20722.0,466.36,345.45,,1983.0,,,,5061.36,3749.16,,,5520.0,99.0,,
2017-08-14,2017-08-13,Brand B CA,Paid Search,Paid Search - Unbranded,CA,CAD,Adwords,Unbranded,Brand B,,55.0,,,5987.0,39.36,29.16,,22.0,,,,0.0,0.0,,,50.0,0.0,,
2017-08-14,2017-08-13,Brand B US,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand B,,1531.0,,,20387.0,86.62,86.62,,893.0,,,,2083.64,2083.64,,,2036.0,50.0,,
2017-08-14,2017-08-13,Brand B US,Paid Search,Paid Search - PLA,US,USD,Adwords,PLA,Brand B,,477.0,,,47750.0,106.84,106.84,,294.0,,,,305.39,305.39,,,481.0,10.0,,
2017-08-14,2017-08-13,Brand B US,Paid Search,Paid Search - Unbranded,US,USD,Adwords,Unbranded,Brand B,,22.0,,,109.0,3.6,3.6,,14.0,,,,0.0,0.0,,,25.0,0.0,,
2017-08-14,2017-08-13,Brand B - CA,Paid Search,Brand - Paid Search,CA,CAD,Bing,Brand,Brand B,,226.0,,,434.0,15.39,11.4,,,,,,,0.0,,,,,,
2017-08-14,2017-08-13,Brand B - CA - FR,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand B,,5.0,,,1471.0,0.0,0.0,,3.0,,,,0.0,0.0,,,5.0,0.0,,
2017-08-14,2017-08-13,Brand B - CA - US,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand B,,393.0,,,58426.0,139.55,103.37,,9.0,,,,26.99,19.99,,,479.0,1.0,,
2017-08-14,2017-08-13,Brand B - CA - US,Paid Search,Brand - Paid Search,CA,CAD,Bing,Brand,Brand B,,,,,,,0.0,,116.0,,,,429.86,318.41,,,243.0,7.0,,
2017-08-14,2017-08-13,Brand B - CA - US,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand B,,8.0,,,2375.0,0.0,0.0,,7.0,,,,0.0,0.0,,,23.0,0.0,,
2017-08-14,2017-08-13,Brand B - CA - US,Social,Social - Remarketing,CA,CAD,Facebook,Remarketing,Brand B,,918.0,,,28755.0,439.55,325.59,,0.0,,,,0.0,0.0,,,17.0,0.0,,
2017-08-14,2017-08-13,Brand B - US,Display,Display - Remarketing,US,USD,Criteo,Remarketing,Brand B,,284.0,,,47642.0,125.6,125.6,,9.0,,,,351.3,351.3,,,351.0,8.0,,
2017-08-14,2017-08-13,Brand B - US,Paid Search,Brand - Paid Search,US,USD,Bing,Brand,Brand B,,175.0,,,347.0,102.79,102.79,,95.0,,,,178.92,178.92,,,169.0,4.0,,
2017-08-14,2017-08-13,Brand B - US,Social,Social - Equity,US,USD,Facebook,Equity,Brand B,,20.0,,,4583.0,0.0,0.0,,13.0,,,,0.0,0.0,,,25.0,0.0,,
2017-08-14,2017-08-13,Brand B - US,Social,Social - Remarketing,US,USD,Facebook,Remarketing,Brand B,,1296.0,,,50548.0,878.04,878.04,,305.0,,,,594.7,594.7,,,1249.0,17.0,,
2017-08-14,2017-08-13,Brand A - Other,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand A,,0.0,,,0.0,0.0,0.0,,1.0,,,,0.0,0.0,,,2.0,0.0,,
2017-08-14,2017-08-13,Brand A - Other,Paid Search,Paid Search - Brand,UK,GBP,Adwords,Brand,Brand A,,1913.0,,,96682.0,639.34,933.44,,1004.0,,,,2155.16,3146.53,,,1972.0,39.0,,
2017-08-14,2017-08-13,Brand A - Other,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand A,,0.0,,,0.0,0.0,0.0,,1.0,,,,0.0,0.0,,,1.0,0.0,,
2017-08-14,2017-08-13,Brand A - Other,Paid Search,Paid Search - Dynamic search ads,CA,CAD,Adwords,Dynamic search ads,Brand A,,0.0,,,0.0,0.0,0.0,,2.0,,,,0.0,0.0,,,2.0,0.0,,
2017-08-14,2017-08-13,Brand A - Other,Paid Search,Paid Search - Dynamic search ads,UK,GBP,Adwords,Dynamic search ads,Brand A,,0.0,,,0.0,0.0,0.0,,72.0,,,,26.98,39.39,,,96.0,1.0,,
2017-08-14,2017-08-13,Brand A - Other,Paid Search,Paid Search - Dynamic search ads,US,USD,Adwords,Dynamic search ads,Brand A,,0.0,,,0.0,0.0,0.0,,122.0,,,,0.0,0.0,,,146.0,0.0,,
2017-08-14,2017-08-13,Brand A - Other,Paid Search,Paid Search - Other,CA,CAD,Adwords,Other,Brand A,,0.0,,,0.0,0.0,0.0,,1.0,,,,0.0,0.0,,,1.0,0.0,,
2017-08-14,2017-08-13,Brand A - Other,Paid Search,Paid Search - Other,US,USD,Adwords,Other,Brand A,,0.0,,,0.0,0.0,0.0,,1.0,,,,0.0,0.0,,,2.0,0.0,,
2017-08-14,2017-08-13,Brand A - Other,Paid Search,Paid Search - Unbranded,CA,CAD,Adwords,Unbranded,Brand A,,0.0,,,0.0,0.0,0.0,,1.0,,,,0.0,0.0,,,1.0,0.0,,
2017-08-14,2017-08-13,Brand A - Other,Paid Search,Paid Search - Unbranded,UK,GBP,Adwords,Unbranded,Brand A,,4780.0,,,228919.0,1300.96,1899.4,,2589.0,,,,3309.22,4831.46,,,4949.0,69.0,,
2017-08-14,2017-08-13,Brand A - Other,Paid Search,Paid Search - Unbranded,US,USD,Adwords,Unbranded,Brand A,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,6.0,0.0,,
2017-08-14,2017-08-13,Brand A - Other,Paid Search,Paid Search - trueview,CA,CAD,Adwords,trueview,Brand A,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-08-15,2017-08-13,Brand A - CA - EN,Affiliates,Affiliates - Affiliates,CA,CAD,LinkShare,Affiliates,Brand A,,631.0,530.4,392.89,687.0,530.4,392.89,102.0,0.0,46.0,83.03,102.0,0.0,0.0,4110.19,3044.59,4.0,0.0,,
2017-08-15,2017-08-13,Brand A - CA - EN,Display,Display - Equity,CA,CAD,Exponential,Equity,Brand A,45351.06,795.0,,,193579.0,896.24,663.88,,253.0,,,,0.0,0.0,,,374.0,0.0,15155.0,19693.0
2017-08-15,2017-08-13,Brand A - CA - EN,Display,Display - Equity,CA,CAD,QuantCast,Equity,Brand A,50416.7,359.0,,,196475.0,1128.8,836.15,,92.0,,,,0.0,0.0,,,113.0,0.0,26388.0,33238.0
2017-08-15,2017-08-13,Brand A - CA - EN,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand A,,1512.0,,,271364.0,1016.01,752.6,,17.0,,,,1440.09,1066.73,,,1546.0,19.0,,
2017-08-15,2017-08-13,Brand A - CA - EN,Paid Search,Brand - Paid Search,CA,CAD,Bing,Brand,Brand A,,272.0,,,752.0,18.81,13.94,,150.0,,,,236.5,175.19,,,281.0,2.0,,
2017-08-15,2017-08-13,Brand A - CA - EN,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand A,,650.0,,,67815.0,228.98,169.61,,260.0,,,,26.98,19.99,,,394.0,1.0,,
2017-08-15,2017-08-13,Brand A - CA - EN,Social,Social - Equity,CA,CAD,Instagram,Equity,Brand A,,11.0,,,3198.0,50.0,37.04,,,,,,,0.0,,,,,,
2017-08-15,2017-08-13,Brand A - CA - EN,Social,Social - Remarketing,CA,CAD,Facebook,Remarketing,Brand A,,1517.0,,,57706.0,815.52,604.09,,455.0,,,,875.42,648.46,,,1573.0,12.0,,
2017-08-15,2017-08-13,Brand A - CA - FR,Display,Display - Equity,CA,CAD,Exponential,Equity,Brand A,23481.32,77.0,,,65470.0,299.75,222.04,,34.0,,,,0.0,0.0,,,41.0,0.0,5251.0,6768.0
2017-08-15,2017-08-13,Brand A - CA - FR,Display,Display - Equity,CA,CAD,QuantCast,Equity,Brand A,27251.3,142.0,,,65327.0,354.88,262.87,,41.0,,,,0.0,0.0,,,50.0,0.0,7171.0,9174.0
2017-08-15,2017-08-13,Brand A - CA - FR,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand A,,,,,,0.0,,,0.0,,,,0.0,0.0,,,2.0,0.0,,
2017-08-15,2017-08-13,Brand A - CA - FR,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand A,,459.0,,,36017.0,167.33,123.95,,223.0,,,,0.0,0.0,,,323.0,0.0,,
2017-08-15,2017-08-13,Brand A - CA - FR,Social,Social - Equity,CA,CAD,Instagram,Equity,Brand A,,15.0,,,5480.0,35.26,26.12,,,,,,,0.0,,,,,,
2017-08-15,2017-08-13,Brand A - UK,Affiliates,Affiliates - Affiliates,UK,GBP,LinkShare,Affiliates,Brand A,,132.0,28.89,42.18,643.0,28.89,42.18,10.0,,9.0,191.03,10.0,,0.0,380.15,555.02,,,,
2017-08-15,2017-08-13,Brand A - UK,Display,Display - Equity,UK,GBP,Exponential,Equity,Brand A,3375.68,0.0,,,5.0,0.01,0.02,,0.0,,,,0.0,0.0,,,1.0,0.0,0.0,0.0
2017-08-15,2017-08-13,Brand A - UK,Display,Display - Equity,UK,GBP,QuantCast,Equity,Brand A,71207.31,172.0,,,73192.0,172.0,251.12,,39.0,,,,0.0,0.0,,,50.0,0.0,0.0,0.0
2017-08-15,2017-08-13,Brand A - UK,Display,Display - Remarketing,UK,GBP,Criteo,Remarketing,Brand A,,549.0,,,82104.0,153.63,224.29,,8.0,,,,365.78,534.04,,,644.0,11.0,,
2017-08-15,2017-08-13,Brand A - UK,Paid Search,Brand - Paid Search,UK,GBP,Bing,Brand,Brand A,,182.0,,,782.0,77.77,113.54,,106.0,,,,389.56,568.76,,,183.0,6.0,,
2017-08-15,2017-08-13,Brand A - UK,Social,Social - Equity,UK,GBP,Facebook,Equity,Brand A,,666.0,,,64218.0,120.33,175.69,,264.0,,,,0.0,0.0,,,372.0,0.0,,
2017-08-15,2017-08-13,Brand A - UK,Social,Social - Equity,UK,GBP,Instagram,Equity,Brand A,,17.0,,,3711.0,11.82,17.26,,,,,,,0.0,,,,,,
2017-08-15,2017-08-13,Brand A - UK,Social,Social - Equity,UK,GBP,Instagram,Equity,Brand A,,,,,,,,,1.0,,,,0.0,0.0,,,1.0,0.0,,
2017-08-15,2017-08-13,Brand A - UK,Social,Social - Remarketing,UK,GBP,Facebook,Remarketing,Brand A,,861.0,,,36666.0,264.93,386.79,,249.0,,,,416.44,608.0,,,837.0,10.0,,
2017-08-15,2017-08-13,Brand A - US,Affiliates,Affiliates - Affiliates,CA,CAD,LinkShare,Affiliates,Brand A,,,,,,,,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-08-15,2017-08-13,Brand A - US,Affiliates,Affiliates - Affiliates,US,USD,LinkShare,Affiliates,Brand A,,10703.0,4206.49,4206.49,1514.0,4206.49,4206.49,954.0,0.0,565.0,415.62,954.0,0.0,0.0,30788.1,30788.1,42.0,0.0,,
2017-08-15,2017-08-13,Brand A - US,Display,Display - Equity,US,USD,Buzzfeed,Equity,Brand A,0.0,81.0,,,0.0,0.0,0.0,,22.0,,,,0.0,0.0,,,14.0,0.0,0.0,0.0
2017-08-15,2017-08-13,Brand A - US,Display,Display - Equity,US,USD,Exponential,Equity,Brand A,71245.68,1495.0,,,367148.0,1439.96,1439.96,,217.0,,,,0.0,0.0,,,272.0,0.0,14813.0,17849.0
2017-08-15,2017-08-13,Brand A - US,Display,Display - Equity,US,USD,GQ,Equity,Brand A,0.0,110.0,,,65525.0,0.0,0.0,,54.0,,,,0.0,0.0,,,56.0,0.0,0.0,0.0
2017-08-15,2017-08-13,Brand A - US,Display,Display - Equity,US,USD,QuantCast,Equity,Brand A,92790.76,1116.0,,,308602.0,1605.58,1605.58,,354.0,,,,0.0,0.0,,,420.0,0.0,31132.0,39422.0
2017-08-15,2017-08-13,Brand A - US,Display,Display - Equity,US,USD,Refinery29.com,Equity,Brand A,0.0,77.0,,,80752.0,0.0,0.0,,21.0,,,,0.0,0.0,,,25.0,0.0,0.0,0.0
2017-08-15,2017-08-13,Brand A - US,Display,Display - Equity,US,USD,Who What Wear,Equity,Brand A,0.0,51.0,,,49710.0,0.0,0.0,,35.0,,,,0.0,0.0,,,42.0,0.0,0.0,0.0
2017-08-15,2017-08-13,Brand A - US,Display,Display - Remarketing,US,USD,Criteo,Remarketing,Brand A,,4020.0,,,620116.0,2451.69,2451.69,,76.0,,,,4437.27,4437.27,,,4334.0,66.0,,
2017-08-15,2017-08-13,Brand A - US,Paid Search,Brand - Paid Search,US,USD,Bing,Brand,Brand A,,961.0,,,3891.0,260.74,260.74,,472.0,,,,1350.26,1350.26,,,878.0,22.0,,
2017-08-15,2017-08-13,Brand A - US,Paid Search,Brand - Paid Search,US,USD,Yahoo,Brand,Brand A,,463.0,,,3133.0,112.29,112.29,,260.0,,,,806.51,806.51,,,479.0,10.0,,
2017-08-15,2017-08-13,Brand A - US,Paid Search,PLA - Paid Search,US,USD,Bing,PLA,Brand A,,,,,,,0.0,,5.0,,,,29.0,29.0,,,8.0,1.0,,
2017-08-15,2017-08-13,Brand A - US,Social,Social - Equity,US,USD,Facebook,Equity,Brand A,,2022.0,,,144643.0,525.07,525.07,,860.0,,,,27.52,27.52,,,1273.0,1.0,,
2017-08-15,2017-08-13,Brand A - US,Social,Social - Equity,US,USD,Instagram,Equity,Brand A,,55.0,,,9604.0,108.92,108.92,,,,,,,0.0,,,,,,
2017-08-15,2017-08-13,Brand A - US,Social,Social - Remarketing,US,USD,Facebook,Remarketing,Brand A,,5351.0,,,148172.0,1516.62,1516.62,,1344.0,,,,2148.96,2148.96,,,5530.0,27.0,,
2017-08-15,2017-08-13,Brand A Brand CA,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand A,,8696.0,,,24598.0,682.86,505.82,,4201.0,,,,5215.76,3863.53,,,9443.0,82.0,,
2017-08-15,2017-08-13,Brand A Brand US,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand A,,15557.0,,,63429.0,1232.8,1232.8,,8639.0,,,,14377.66,14377.66,,,17776.0,203.0,,
2017-08-15,2017-08-13,Brand A GSP CA,Paid Search,Paid Search - GSP,CA,CAD,Adwords,GSP,Brand A,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,1.0,0.0,,
2017-08-15,2017-08-13,Brand A GSP US,Paid Search,Paid Search - GSP,US,USD,Adwords,GSP,Brand A,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,2.0,0.0,,
2017-08-15,2017-08-13,Brand A Nonbrand CA,Paid Search,Paid Search - Unbranded,CA,CAD,Adwords,Unbranded,Brand A,,784.0,,,85732.0,436.34,323.21,,468.0,,,,197.16,146.04,,,651.0,3.0,,
2017-08-15,2017-08-13,Brand A Nonbrand US,Paid Search,Paid Search - Unbranded,US,USD,Adwords,Unbranded,Brand A,,271.0,,,11787.0,414.14,414.14,,61.0,,,,219.98,219.98,,,402.0,3.0,,
2017-08-15,2017-08-13,Brand A Shopping CA,Paid Search,Paid Search - PLA,CA,CAD,Adwords,PLA,Brand A,,2031.0,,,165688.0,2994.71,2218.3,,920.0,,,,870.61,644.9,,,2006.0,12.0,,
2017-08-15,2017-08-13,Brand A Shopping US,Paid Search,Paid Search - PLA,US,USD,Adwords,PLA,Brand A,,9270.0,,,955926.0,4430.34,4430.34,,5054.0,,,,7850.48,7850.48,,,9664.0,134.0,,
2017-08-15,2017-08-13,Brand B - CA EN,Social,Social - Remarketing,CA,CAD,Facebook,Remarketing,Brand B,,,,,,,,,36.0,,,,233.83,173.21,,,255.0,4.0,,
2017-08-15,2017-08-13,Brand B CA,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand B,,4556.0,,,19976.0,465.64,344.92,,1940.0,,,,5434.02,4025.2,,,5479.0,106.0,,
2017-08-15,2017-08-13,Brand B CA,Paid Search,Paid Search - Unbranded,CA,CAD,Adwords,Unbranded,Brand B,,61.0,,,6816.0,36.86,27.3,,38.0,,,,0.0,0.0,,,63.0,0.0,,
2017-08-15,2017-08-13,Brand B US,Paid Search,Paid Search - Brand,US,USD,Adwords,Brand,Brand B,,1571.0,,,21138.0,86.08,86.08,,901.0,,,,2523.48,2523.48,,,2044.0,51.0,,
2017-08-15,2017-08-13,Brand B US,Paid Search,Paid Search - PLA,US,USD,Adwords,PLA,Brand B,,443.0,,,46940.0,104.42,104.42,,294.0,,,,615.78,615.78,,,480.0,16.0,,
2017-08-15,2017-08-13,Brand B US,Paid Search,Paid Search - Unbranded,US,USD,Adwords,Unbranded,Brand B,,25.0,,,91.0,2.43,2.43,,10.0,,,,59.98,59.98,,,29.0,2.0,,
2017-08-15,2017-08-13,Brand B - CA,Paid Search,Brand - Paid Search,CA,CAD,Bing,Brand,Brand B,,213.0,,,440.0,14.85,11.0,,,,,,,0.0,,,,,,
2017-08-15,2017-08-13,Brand B - CA - FR,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand B,,3.0,,,805.0,0.0,0.0,,1.0,,,,0.0,0.0,,,4.0,0.0,,
2017-08-15,2017-08-13,Brand B - CA - US,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand B,,427.0,,,73069.0,151.66,112.34,,9.0,,,,481.89,356.96,,,496.0,7.0,,
2017-08-15,2017-08-13,Brand B - CA - US,Paid Search,Brand - Paid Search,CA,CAD,Bing,Brand,Brand B,,,,,,,0.0,,113.0,,,,630.87,467.31,,,221.0,8.0,,
2017-08-15,2017-08-13,Brand B - CA - US,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand B,,,,,639.0,0.0,0.0,,0.0,,,,0.0,0.0,,,12.0,0.0,,
2017-08-15,2017-08-13,Brand B - CA - US,Social,Social - Remarketing,CA,CAD,Facebook,Remarketing,Brand B,,190.0,,,2720.0,21.04,15.59,,0.0,,,,0.0,0.0,,,13.0,0.0,,
2017-08-15,2017-08-13,Brand B - US,Display,Display - Remarketing,US,USD,Criteo,Remarketing,Brand B,,292.0,,,47665.0,129.94,129.94,,2.0,,,,67.47,67.47,,,333.0,2.0,,
2017-08-15,2017-08-13,Brand B - US,Paid Search,Brand - Paid Search,US,USD,Bing,Brand,Brand B,,169.0,,,303.0,101.98,101.98,,104.0,,,,227.91,227.91,,,178.0,6.0,,
2017-08-15,2017-08-13,Brand B - US,Social,Social - Equity,US,USD,Facebook,Equity,Brand B,,150.0,,,52555.0,813.04,813.04,,58.0,,,,0.0,0.0,,,76.0,0.0,,
2017-08-15,2017-08-13,Brand B - US,Social,Social - Remarketing,US,USD,Facebook,Remarketing,Brand B,,978.0,,,45800.0,886.39,886.39,,227.0,,,,1230.47,1230.47,,,999.0,28.0,,
2017-08-15,2017-08-13,Brand A - Other,Paid Search,Paid Search - Brand,CA,CAD,Adwords,Brand,Brand A,,0.0,,,0.0,0.0,0.0,,1.0,,,,0.0,0.0,,,1.0,0.0,,
2017-08-15,2017-08-13,Brand A - Other,Paid Search,Paid Search - Brand,UK,GBP,Adwords,Brand,Brand A,,1803.0,,,85240.0,578.88,845.16,,951.0,,,,1547.16,2258.85,,,1827.0,31.0,,
2017-08-15,2017-08-13,Brand A - Other,Paid Search,Paid Search - Dynamic search ads,CA,CAD,Adwords,Dynamic search ads,Brand A,,0.0,,,0.0,0.0,0.0,,4.0,,,,0.0,0.0,,,5.0,0.0,,
2017-08-15,2017-08-13,Brand A - Other,Paid Search,Paid Search - Dynamic search ads,UK,GBP,Adwords,Dynamic search ads,Brand A,,0.0,,,0.0,0.0,0.0,,45.0,,,,0.0,0.0,,,56.0,0.0,,
2017-08-15,2017-08-13,Brand A - Other,Paid Search,Paid Search - Dynamic search ads,US,USD,Adwords,Dynamic search ads,Brand A,,0.0,,,0.0,0.0,0.0,,28.0,,,,0.0,0.0,,,37.0,0.0,,
2017-08-15,2017-08-13,Brand A - Other,Paid Search,Paid Search - Other,US,USD,Adwords,Other,Brand A,,0.0,,,0.0,0.0,0.0,,2.0,,,,0.0,0.0,,,9.0,0.0,,
2017-08-15,2017-08-13,Brand A - Other,Paid Search,Paid Search - Unbranded,CA,CAD,Adwords,Unbranded,Brand A,,0.0,,,0.0,0.0,0.0,,1.0,,,,0.0,0.0,,,2.0,0.0,,
2017-08-15,2017-08-13,Brand A - Other,Paid Search,Paid Search - Unbranded,UK,GBP,Adwords,Unbranded,Brand A,,4607.0,,,206624.0,1229.49,1795.06,,2487.0,,,,2862.06,4178.61,,,4777.0,65.0,,
2017-08-15,2017-08-13,Brand A - Other,Paid Search,Paid Search - Unbranded,US,USD,Adwords,Unbranded,Brand A,,0.0,,,0.0,0.0,0.0,,3.0,,,,91.37,91.37,,,6.0,1.0,,
2017-08-16,2017-08-13,Brand A - CA - EN,Affiliates,Affiliates - Affiliates,CA,CAD,LinkShare,Affiliates,Brand A,,684.0,459.67,340.49,701.0,459.67,340.49,83.0,0.0,43.0,46.69,83.0,0.0,0.0,3629.84,2688.77,5.0,0.0,,
2017-08-16,2017-08-13,Brand A - CA - EN,Display,Display - Equity,CA,CAD,Exponential,Equity,Brand A,45351.06,699.0,,,187511.0,865.4,641.04,,236.0,,,,0.0,0.0,,,338.0,0.0,14481.0,18750.0
2017-08-16,2017-08-13,Brand A - CA - EN,Display,Display - Equity,CA,CAD,QuantCast,Equity,Brand A,50416.7,403.0,,,192044.0,1095.98,811.84,,116.0,,,,0.0,0.0,,,168.0,0.0,25381.0,31781.0
2017-08-16,2017-08-13,Brand A - CA - EN,Display,Display - Remarketing,CA,CAD,Criteo,Remarketing,Brand A,,1171.0,,,222393.0,699.84,518.4,,24.0,,,,1127.34,835.07,,,1374.0,15.0,,
2017-08-16,2017-08-13,Brand A - CA - EN,Paid Search,Brand - Paid Search,CA,CAD,Bing,Brand,Brand A,,264.0,,,786.0,19.25,14.26,,158.0,,,,384.96,285.16,,,306.0,3.0,,
2017-08-16,2017-08-13,Brand A - CA - EN,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand A,,721.0,,,77302.0,239.76,177.6,,294.0,,,,0.0,0.0,,,461.0,0.0,,
2017-08-16,2017-08-13,Brand A - CA - EN,Social,Social - Equity,CA,CAD,Instagram,Equity,Brand A,,51.0,,,6845.0,44.05,32.63,,,,,,,0.0,,,,,,
2017-08-16,2017-08-13,Brand A - CA - EN,Social,Social - Remarketing,CA,CAD,Facebook,Remarketing,Brand A,,2450.0,,,64345.0,865.74,641.29,,744.0,,,,1397.27,1035.01,,,2386.0,21.0,,
2017-08-16,2017-08-13,Brand A - CA - FR,Display,Display - Equity,CA,CAD,Exponential,Equity,Brand A,23481.32,90.0,,,61891.0,289.49,214.44,,40.0,,,,0.0,0.0,,,53.0,0.0,5094.0,6470.0
2017-08-16,2017-08-13,Brand A - CA - FR,Display,Display - Equity,CA,CAD,QuantCast,Equity,Brand A,27251.3,125.0,,,61451.0,329.22,243.87,,36.0,,,,0.0,0.0,,,44.0,0.0,5145.0,8221.0
2017-08-16,2017-08-13,Brand A - CA - FR,Social,Social - Equity,CA,CAD,Facebook,Equity,Brand A,,496.0,,,35901.0,162.32,120.24,,248.0,,,,0.0,0.0,,,369.0,0.0,,
